log_id,system_name,regulation,severity,event_type,timestamp,resolved
1784,System_5,GDPR,Medium,Access Violation,2025-01-28 23:01:00,Yes
1785,System_2,GDPR,Low,Access Violation,2025-01-24 22:14:00,No
1786,System_1,CMMC,Low,Policy Breach,2025-05-05 16:17:59,No
1787,System_5,GDPR,Medium,Policy Breach,2025-02-18 09:03:01,Yes
1788,System_2,NIST,Low,Access Violation,2025-04-14 09:42:03,No
1789,System_2,CMMC,High,Access Violation,2025-04-04 22:39:50,No
1790,System_3,GDPR,High,Access Violation,2025-02-11 09:51:16,No
1791,System_3,NIST,Medium,Policy Breach,2025-01-22 19:07:57,Yes
1792,System_1,CMMC,Low,Access Violation,2025-03-09 20:26:52,Yes
1793,System_3,NIST,Medium,Unauthorized Device,2025-04-17 16:46:05,Yes
1794,System_3,GDPR,High,Data Leak,2025-05-04 04:35:03,No
1795,System_1,CMMC,Low,Unauthorized Device,2025-04-17 22:40:37,No
1796,System_5,CMMC,Low,Policy Breach,2025-04-19 22:03:29,No
1797,System_3,CMMC,Low,Unauthorized Device,2025-04-01 01:23:50,Yes
1798,System_1,CMMC,High,Access Violation,2025-02-02 21:53:23,No
1799,System_2,CMMC,Low,Access Violation,2025-05-17 13:05:02,Yes
1800,System_3,GDPR,Medium,Data Leak,2025-02-01 17:17:24,Yes
1801,System_3,CMMC,Low,Unauthorized Device,2025-04-01 20:21:55,Yes
1802,System_2,GDPR,Low,Login Failure,2025-02-05 04:25:22,No
1803,System_3,NIST,High,Policy Breach,2025-04-20 07:20:26,No
1804,System_2,GDPR,Low,Policy Breach,2025-05-19 04:13:20,Yes
1805,System_5,CMMC,Low,Unauthorized Device,2025-04-16 16:33:06,Yes
1806,System_2,GDPR,Low,Data Leak,2025-03-21 03:18:40,Yes
1807,System_2,GDPR,High,Policy Breach,2025-01-07 01:11:05,No
1808,System_1,NIST,Low,Policy Breach,2025-01-01 17:26:37,Yes
1809,System_1,GDPR,Medium,Access Violation,2025-03-22 10:54:24,Yes
1810,System_5,CMMC,Medium,Unauthorized Device,2025-04-26 10:39:54,Yes
1811,System_4,NIST,Medium,Policy Breach,2025-05-05 04:09:35,No
1812,System_4,CMMC,Low,Login Failure,2025-03-13 00:57:44,Yes
1813,System_5,NIST,High,Login Failure,2025-01-01 10:37:49,Yes
1814,System_2,CMMC,Low,Data Leak,2025-01-27 02:47:14,No
1815,System_4,NIST,High,Data Leak,2025-02-10 13:20:55,Yes
1816,System_1,GDPR,Medium,Data Leak,2025-05-07 12:35:13,Yes
1817,System_5,NIST,Medium,Access Violation,2025-01-23 02:31:47,No
1818,System_3,NIST,High,Data Leak,2025-05-04 22:25:06,No
1819,System_1,NIST,Medium,Data Leak,2025-02-12 16:55:45,No
1820,System_4,NIST,Low,Login Failure,2025-04-18 11:06:22,No
1821,System_5,GDPR,High,Unauthorized Device,2025-03-22 12:50:40,Yes
1822,System_4,NIST,Medium,Login Failure,2025-02-08 10:09:48,No
1823,System_2,NIST,Medium,Access Violation,2025-03-08 14:41:43,No
1824,System_4,CMMC,Low,Login Failure,2025-01-01 08:24:11,No
1825,System_4,NIST,High,Login Failure,2025-01-25 00:46:59,Yes
1826,System_2,GDPR,Low,Policy Breach,2025-03-17 14:13:17,Yes
1827,System_4,CMMC,High,Login Failure,2025-02-15 23:28:41,Yes
1828,System_5,GDPR,High,Access Violation,2025-05-05 17:34:27,No
1829,System_2,CMMC,Medium,Unauthorized Device,2025-01-30 10:26:44,Yes
1830,System_1,GDPR,High,Access Violation,2025-03-03 04:40:45,No
1831,System_5,NIST,High,Data Leak,2025-01-01 15:02:48,No
1832,System_5,GDPR,Medium,Unauthorized Device,2025-01-23 10:53:05,No
1833,System_3,GDPR,Medium,Access Violation,2025-03-07 05:39:34,Yes
1834,System_5,CMMC,Medium,Policy Breach,2025-03-04 10:39:00,Yes
1835,System_3,CMMC,Medium,Login Failure,2025-03-07 08:18:03,No
1836,System_1,GDPR,Low,Access Violation,2025-02-12 06:18:10,No
1837,System_1,CMMC,Medium,Login Failure,2025-02-15 21:02:59,No
1838,System_5,GDPR,High,Unauthorized Device,2025-03-20 17:24:52,Yes
1839,System_5,NIST,High,Login Failure,2025-03-03 06:55:54,No
1840,System_1,NIST,Medium,Access Violation,2025-01-23 21:03:29,No
1841,System_5,CMMC,Medium,Login Failure,2025-05-11 08:17:50,Yes
1842,System_4,NIST,Medium,Login Failure,2025-05-05 09:40:58,Yes
1843,System_4,NIST,High,Unauthorized Device,2025-01-24 01:47:21,Yes
1844,System_2,CMMC,Medium,Unauthorized Device,2025-04-17 19:18:48,No
1845,System_1,GDPR,Low,Unauthorized Device,2025-05-21 07:03:02,Yes
1846,System_4,CMMC,Low,Unauthorized Device,2025-01-25 17:49:25,Yes
1847,System_2,NIST,Medium,Policy Breach,2025-05-20 11:31:49,Yes
1848,System_1,GDPR,High,Access Violation,2025-05-24 04:10:17,Yes
1849,System_2,NIST,Medium,Access Violation,2025-01-15 22:21:08,Yes
1850,System_2,CMMC,Low,Policy Breach,2025-05-25 14:30:11,Yes
1851,System_2,GDPR,Medium,Policy Breach,2025-04-18 03:45:40,Yes
1852,System_1,CMMC,High,Unauthorized Device,2025-03-08 15:45:10,Yes
1853,System_4,GDPR,Medium,Access Violation,2025-05-12 01:35:50,No
1854,System_4,NIST,Low,Data Leak,2025-01-28 03:54:01,No
1855,System_2,NIST,High,Access Violation,2025-01-02 22:24:09,No
1856,System_3,NIST,Low,Policy Breach,2025-02-07 18:38:35,No
1857,System_3,CMMC,High,Login Failure,2025-03-30 11:15:11,No
1858,System_1,GDPR,High,Unauthorized Device,2025-02-08 09:49:26,Yes
1859,System_4,NIST,Medium,Policy Breach,2025-03-02 01:22:54,No
1860,System_2,CMMC,High,Data Leak,2025-05-10 06:45:54,Yes
1861,System_1,NIST,Low,Data Leak,2025-02-26 08:34:31,No
1862,System_5,CMMC,Medium,Login Failure,2025-04-15 14:47:54,No
1863,System_1,CMMC,Medium,Unauthorized Device,2025-05-20 21:00:03,Yes
1864,System_3,GDPR,High,Access Violation,2025-02-08 05:52:39,Yes
1865,System_4,GDPR,High,Login Failure,2025-05-02 08:09:36,Yes
1866,System_4,GDPR,Low,Unauthorized Device,2025-04-26 21:27:53,Yes
1867,System_5,CMMC,Medium,Login Failure,2025-02-15 07:29:46,No
1868,System_2,CMMC,Medium,Policy Breach,2025-02-03 16:05:28,Yes
1869,System_4,GDPR,Medium,Unauthorized Device,2025-04-15 14:14:25,Yes
1870,System_4,CMMC,High,Access Violation,2025-04-15 16:54:25,No
1871,System_3,NIST,Low,Login Failure,2025-01-31 14:09:05,Yes
1872,System_2,CMMC,Medium,Unauthorized Device,2025-04-01 05:01:11,No
1873,System_2,NIST,Medium,Access Violation,2025-04-23 01:20:13,No
1874,System_2,NIST,High,Unauthorized Device,2025-04-10 00:39:36,Yes
1875,System_4,GDPR,Low,Access Violation,2025-04-23 00:19:55,Yes
1876,System_4,GDPR,Medium,Policy Breach,2025-02-26 13:21:30,No
1877,System_2,GDPR,Medium,Access Violation,2025-02-25 11:14:46,Yes
1878,System_4,CMMC,Low,Unauthorized Device,2025-05-25 05:12:03,Yes
1879,System_1,CMMC,Medium,Unauthorized Device,2025-03-31 15:44:17,No
1880,System_1,CMMC,Low,Login Failure,2025-02-12 13:22:00,No
1881,System_1,NIST,Low,Unauthorized Device,2025-03-19 23:22:17,Yes
1882,System_5,CMMC,Low,Login Failure,2025-04-05 17:47:18,No
1883,System_3,CMMC,High,Access Violation,2025-05-19 01:58:45,No
1884,System_5,NIST,Low,Login Failure,2025-05-16 04:33:52,No
1885,System_1,CMMC,High,Access Violation,2025-01-12 16:52:52,No
1886,System_5,GDPR,Low,Policy Breach,2025-02-12 09:08:01,No
1887,System_3,CMMC,High,Policy Breach,2025-03-31 14:01:15,Yes
1888,System_5,CMMC,High,Data Leak,2025-02-19 23:44:37,Yes
1889,System_5,CMMC,High,Login Failure,2025-05-19 19:40:06,Yes
1890,System_5,CMMC,High,Policy Breach,2025-01-13 02:22:53,Yes
1891,System_4,NIST,High,Login Failure,2025-05-21 09:48:38,No
1892,System_3,NIST,Medium,Unauthorized Device,2025-03-30 19:11:37,No
1893,System_1,CMMC,Medium,Data Leak,2025-04-08 02:03:11,Yes
1894,System_3,CMMC,Medium,Data Leak,2025-04-05 21:50:59,No
1895,System_5,CMMC,Low,Data Leak,2025-01-12 02:26:29,Yes
1896,System_4,GDPR,Medium,Data Leak,2025-01-18 13:44:28,No
1897,System_3,GDPR,Medium,Access Violation,2025-02-10 08:54:47,Yes
1898,System_3,NIST,Medium,Policy Breach,2025-01-18 10:51:40,No
1899,System_3,GDPR,High,Policy Breach,2025-03-31 05:28:51,No
1900,System_1,GDPR,Low,Unauthorized Device,2025-02-05 01:05:54,No
1901,System_2,GDPR,Medium,Login Failure,2025-01-02 22:16:22,Yes
1902,System_3,NIST,Medium,Access Violation,2025-02-09 06:09:40,No
1903,System_5,GDPR,Low,Access Violation,2025-01-30 03:45:49,No
1904,System_3,NIST,High,Unauthorized Device,2025-03-17 06:34:31,Yes
1905,System_4,NIST,Low,Policy Breach,2025-03-02 18:54:35,Yes
1906,System_5,CMMC,High,Policy Breach,2025-04-30 15:37:36,Yes
1907,System_2,CMMC,Medium,Policy Breach,2025-04-02 02:23:52,No
1908,System_1,GDPR,Medium,Policy Breach,2025-04-10 06:34:07,Yes
1909,System_5,NIST,High,Access Violation,2025-03-27 12:04:54,No
1910,System_2,NIST,Medium,Login Failure,2025-02-12 18:35:41,No
1911,System_3,CMMC,Low,Unauthorized Device,2025-02-10 07:28:51,No
1912,System_2,GDPR,Low,Unauthorized Device,2025-02-23 15:05:55,Yes
1913,System_2,CMMC,Medium,Policy Breach,2025-05-23 18:09:32,No
1914,System_4,CMMC,High,Unauthorized Device,2025-01-30 20:31:04,No
1915,System_1,GDPR,Low,Policy Breach,2025-02-25 08:03:42,Yes
1916,System_3,GDPR,Low,Login Failure,2025-03-23 16:19:59,No
1917,System_4,CMMC,High,Access Violation,2025-02-28 12:58:43,No
1918,System_4,NIST,High,Policy Breach,2025-03-15 15:23:07,Yes
1919,System_3,CMMC,Medium,Data Leak,2025-03-06 20:14:34,Yes
1920,System_1,CMMC,Low,Data Leak,2025-01-09 11:42:29,Yes
1921,System_1,CMMC,High,Login Failure,2025-01-20 06:52:39,Yes
1922,System_2,CMMC,Low,Access Violation,2025-03-09 23:46:43,No
1923,System_3,NIST,Low,Data Leak,2025-05-12 03:11:04,Yes
1924,System_4,CMMC,High,Login Failure,2025-04-24 15:15:35,Yes
1925,System_1,CMMC,Medium,Login Failure,2025-03-16 06:04:18,Yes
1926,System_4,NIST,High,Login Failure,2025-01-01 10:32:15,No
1927,System_4,NIST,Medium,Data Leak,2025-02-07 17:08:58,Yes
1928,System_2,CMMC,Low,Unauthorized Device,2025-04-11 15:21:44,No
1929,System_5,NIST,Medium,Data Leak,2025-03-17 08:32:08,No
1930,System_2,GDPR,High,Access Violation,2025-03-27 14:10:25,No
1931,System_1,NIST,High,Data Leak,2025-03-01 20:32:33,Yes
1932,System_5,NIST,Medium,Access Violation,2025-05-10 11:33:07,No
1933,System_1,NIST,High,Policy Breach,2025-03-25 04:55:22,No
1934,System_1,GDPR,Low,Policy Breach,2025-04-28 16:50:21,No
1935,System_1,CMMC,Medium,Unauthorized Device,2025-05-01 22:39:31,Yes
1936,System_5,CMMC,Medium,Login Failure,2025-03-18 17:26:53,No
1937,System_2,CMMC,Medium,Data Leak,2025-01-10 07:03:59,No
1938,System_2,GDPR,High,Access Violation,2025-05-22 13:38:54,Yes
1939,System_5,NIST,High,Data Leak,2025-03-29 21:10:04,Yes
1940,System_5,CMMC,Medium,Login Failure,2025-03-19 05:47:00,No
1941,System_4,GDPR,Low,Access Violation,2025-04-21 14:18:59,No
1942,System_2,GDPR,High,Data Leak,2025-03-04 19:04:14,No
1943,System_5,CMMC,Low,Access Violation,2025-01-19 20:19:31,No
1944,System_3,NIST,Medium,Login Failure,2025-01-15 07:54:44,No
1945,System_2,GDPR,High,Data Leak,2025-05-01 22:33:31,No
1946,System_3,CMMC,Low,Policy Breach,2025-05-12 18:40:30,Yes
1947,System_2,CMMC,Medium,Data Leak,2025-01-03 05:56:40,Yes
1948,System_2,GDPR,Medium,Login Failure,2025-02-17 16:36:05,No
1949,System_4,CMMC,Low,Access Violation,2025-03-25 07:37:32,No
1950,System_2,GDPR,High,Login Failure,2025-01-26 14:43:07,No
1951,System_1,NIST,High,Login Failure,2025-02-03 15:31:03,No
1952,System_3,GDPR,High,Data Leak,2025-02-28 03:59:44,No
1953,System_1,GDPR,Low,Unauthorized Device,2025-01-11 08:23:33,No
1954,System_1,NIST,High,Access Violation,2025-04-06 21:36:08,No
1955,System_4,GDPR,Low,Access Violation,2025-02-02 04:13:52,Yes
1956,System_3,GDPR,Medium,Access Violation,2025-05-05 08:13:35,Yes
1957,System_4,NIST,High,Access Violation,2025-01-16 22:11:03,No
1958,System_3,NIST,High,Unauthorized Device,2025-02-09 13:48:16,Yes
1959,System_3,CMMC,High,Access Violation,2025-02-12 16:31:56,Yes
1960,System_3,GDPR,Low,Policy Breach,2025-03-15 04:39:48,No
1961,System_1,NIST,Medium,Data Leak,2025-02-25 04:23:26,No
1962,System_1,GDPR,Low,Access Violation,2025-04-08 09:08:53,Yes
1963,System_4,GDPR,Low,Data Leak,2025-05-11 16:21:20,No
1964,System_2,NIST,Low,Login Failure,2025-05-05 00:50:26,No
1965,System_2,GDPR,High,Policy Breach,2025-03-12 10:56:34,Yes
1966,System_2,CMMC,High,Login Failure,2025-01-27 20:19:50,Yes
1967,System_3,NIST,Low,Data Leak,2025-02-13 06:57:23,No
1968,System_3,NIST,Low,Access Violation,2025-04-10 18:15:24,No
1969,System_2,GDPR,High,Login Failure,2025-04-25 00:28:59,Yes
1970,System_4,GDPR,Low,Unauthorized Device,2025-02-21 06:27:05,No
1971,System_3,CMMC,Low,Policy Breach,2025-05-26 14:24:19,Yes
1972,System_4,NIST,Medium,Access Violation,2025-02-26 10:41:06,No
1973,System_5,CMMC,Low,Access Violation,2025-01-26 16:45:59,Yes
1974,System_1,NIST,Low,Unauthorized Device,2025-04-06 19:04:27,Yes
1975,System_2,CMMC,Medium,Policy Breach,2025-03-11 08:00:24,No
1976,System_2,CMMC,Low,Unauthorized Device,2025-03-02 15:05:49,Yes
1977,System_2,CMMC,Low,Login Failure,2025-01-02 15:52:00,Yes
1978,System_4,GDPR,Medium,Access Violation,2025-05-16 10:25:38,Yes
1979,System_2,NIST,Low,Login Failure,2025-02-25 18:54:25,No
1980,System_2,CMMC,Low,Login Failure,2025-05-23 01:56:52,No
1981,System_5,NIST,High,Unauthorized Device,2025-01-19 15:17:08,Yes
1982,System_5,NIST,High,Unauthorized Device,2025-02-05 17:01:07,Yes
1983,System_4,GDPR,Low,Access Violation,2025-05-08 02:38:50,Yes
1984,System_2,GDPR,Low,Access Violation,2025-04-21 18:32:55,Yes
1985,System_1,NIST,High,Access Violation,2025-02-03 18:49:08,No
1986,System_2,NIST,Medium,Login Failure,2025-03-03 11:32:41,Yes
1987,System_1,GDPR,Medium,Login Failure,2025-03-24 04:55:33,Yes
1988,System_2,NIST,High,Data Leak,2025-02-05 13:16:32,No
1989,System_2,CMMC,High,Unauthorized Device,2025-01-31 22:56:18,Yes
1990,System_3,NIST,Low,Login Failure,2025-02-27 18:51:37,No
1991,System_2,NIST,Low,Data Leak,2025-01-21 03:00:26,No
1992,System_5,GDPR,Low,Unauthorized Device,2025-03-23 01:02:47,Yes
1993,System_4,NIST,Medium,Data Leak,2025-03-29 03:56:23,Yes
1994,System_3,CMMC,Low,Unauthorized Device,2025-05-21 16:52:22,Yes
1995,System_4,GDPR,High,Policy Breach,2025-02-19 02:31:54,Yes
1996,System_2,NIST,Medium,Data Leak,2025-05-15 15:36:45,No
1997,System_4,NIST,Low,Policy Breach,2025-01-02 20:22:33,Yes
1998,System_4,NIST,Medium,Policy Breach,2025-03-29 10:02:45,Yes
1999,System_1,CMMC,Medium,Policy Breach,2025-05-02 04:19:05,Yes
2000,System_2,GDPR,High,Data Leak,2025-03-16 03:36:05,Yes
2001,System_3,CMMC,High,Data Leak,2025-03-12 21:58:31,Yes
2002,System_5,CMMC,Medium,Access Violation,2025-05-12 10:56:33,No
2003,System_2,GDPR,High,Access Violation,2025-03-18 11:59:44,Yes
2004,System_1,NIST,High,Data Leak,2025-05-01 11:45:54,Yes
2005,System_5,GDPR,High,Data Leak,2025-03-03 20:09:45,Yes
2006,System_5,GDPR,Medium,Data Leak,2025-01-10 00:58:12,No
2007,System_4,NIST,High,Data Leak,2025-03-14 07:07:42,No
2008,System_5,NIST,Medium,Policy Breach,2025-03-14 03:18:08,No
2009,System_5,GDPR,High,Access Violation,2025-01-06 20:36:46,Yes
2010,System_3,GDPR,Low,Data Leak,2025-03-17 13:48:07,No
2011,System_4,GDPR,High,Policy Breach,2025-03-22 13:28:06,Yes
2012,System_5,CMMC,Low,Policy Breach,2025-04-19 03:45:42,No
2013,System_2,CMMC,Medium,Policy Breach,2025-03-11 22:29:46,No
2014,System_3,NIST,Medium,Login Failure,2025-01-08 17:34:29,Yes
2015,System_5,CMMC,Low,Data Leak,2025-02-10 22:46:00,No
2016,System_1,GDPR,Medium,Policy Breach,2025-05-17 21:32:25,Yes
2017,System_2,GDPR,Low,Access Violation,2025-04-23 03:10:04,No
2018,System_2,CMMC,Medium,Data Leak,2025-05-06 07:33:05,No
2019,System_1,GDPR,Medium,Access Violation,2025-04-21 14:14:22,Yes
2020,System_1,CMMC,Medium,Login Failure,2025-04-04 12:37:40,Yes
2021,System_2,NIST,High,Access Violation,2025-01-16 11:08:10,Yes
2022,System_3,NIST,High,Login Failure,2025-03-28 12:30:29,No
2023,System_1,NIST,Medium,Data Leak,2025-02-25 13:40:10,Yes
2024,System_5,CMMC,Low,Data Leak,2025-02-02 11:12:12,Yes
2025,System_4,NIST,Medium,Login Failure,2025-05-26 04:57:30,No
2026,System_2,GDPR,Low,Data Leak,2025-02-26 09:16:23,Yes
2027,System_5,GDPR,Low,Unauthorized Device,2025-03-11 11:39:35,No
2028,System_1,GDPR,Low,Login Failure,2025-04-06 09:14:03,No
2029,System_2,GDPR,Medium,Data Leak,2025-05-12 19:38:14,No
2030,System_1,CMMC,Low,Policy Breach,2025-01-01 00:41:32,Yes
2031,System_4,NIST,High,Access Violation,2025-01-26 23:48:12,Yes
2032,System_1,NIST,Low,Access Violation,2025-04-22 17:31:33,No
2033,System_2,CMMC,High,Data Leak,2025-01-13 18:46:16,Yes
2034,System_1,NIST,Low,Login Failure,2025-04-16 20:07:14,Yes
2035,System_1,GDPR,Medium,Unauthorized Device,2025-03-05 03:48:25,Yes
2036,System_5,NIST,Medium,Access Violation,2025-03-11 21:40:39,Yes
2037,System_5,NIST,Medium,Policy Breach,2025-04-11 20:16:56,No
2038,System_5,CMMC,Low,Data Leak,2025-01-10 22:16:09,No
2039,System_2,NIST,Low,Access Violation,2025-01-17 15:55:28,No
2040,System_5,NIST,Low,Unauthorized Device,2025-03-20 21:51:51,Yes
2041,System_1,NIST,High,Data Leak,2025-03-13 20:29:46,Yes
2042,System_4,CMMC,Medium,Data Leak,2025-01-10 04:04:07,No
2043,System_4,NIST,High,Login Failure,2025-05-10 19:59:52,Yes
2044,System_2,CMMC,Medium,Unauthorized Device,2025-02-08 12:45:17,Yes
2045,System_3,NIST,High,Data Leak,2025-05-11 13:34:26,Yes
2046,System_2,GDPR,Medium,Unauthorized Device,2025-03-08 06:54:22,No
2047,System_4,NIST,Medium,Policy Breach,2025-01-02 17:21:43,No
2048,System_2,GDPR,Medium,Policy Breach,2025-04-28 10:16:30,No
2049,System_5,NIST,Low,Login Failure,2025-01-19 15:26:04,No
2050,System_2,GDPR,Low,Unauthorized Device,2025-05-20 06:23:15,Yes
2051,System_3,GDPR,Low,Login Failure,2025-02-13 03:06:09,No
2052,System_3,NIST,High,Login Failure,2025-04-24 13:22:55,No
2053,System_4,NIST,High,Policy Breach,2025-03-02 05:42:07,No
2054,System_5,CMMC,Medium,Policy Breach,2025-03-24 11:09:49,Yes
2055,System_5,NIST,Medium,Login Failure,2025-03-15 08:39:45,No
2056,System_4,NIST,High,Data Leak,2025-03-18 02:59:59,Yes
2057,System_2,GDPR,High,Login Failure,2025-01-29 18:08:37,Yes
2058,System_4,GDPR,High,Policy Breach,2025-05-09 14:15:43,No
2059,System_5,CMMC,High,Login Failure,2025-03-12 17:21:02,No
2060,System_5,NIST,High,Data Leak,2025-04-30 21:15:12,No
2061,System_3,GDPR,Low,Login Failure,2025-03-24 03:10:06,No
2062,System_2,CMMC,Low,Policy Breach,2025-04-26 13:46:54,Yes
2063,System_5,GDPR,Medium,Login Failure,2025-02-08 08:44:35,No
2064,System_3,CMMC,High,Unauthorized Device,2025-05-01 01:15:11,No
2065,System_4,GDPR,High,Login Failure,2025-03-13 23:20:45,No
2066,System_2,CMMC,Medium,Data Leak,2025-01-03 15:04:21,Yes
2067,System_5,NIST,High,Data Leak,2025-05-05 11:05:27,Yes
2068,System_2,GDPR,Low,Unauthorized Device,2025-05-15 20:00:36,Yes
2069,System_4,NIST,Medium,Login Failure,2025-04-06 03:30:00,Yes
2070,System_2,GDPR,Medium,Access Violation,2025-04-17 19:12:27,Yes
2071,System_5,GDPR,High,Unauthorized Device,2025-02-09 11:08:15,No
2072,System_4,GDPR,Medium,Login Failure,2025-02-26 18:04:08,No
2073,System_1,GDPR,Low,Data Leak,2025-03-04 04:51:37,Yes
2074,System_2,CMMC,Medium,Login Failure,2025-04-23 04:56:22,No
2075,System_5,CMMC,Medium,Unauthorized Device,2025-05-17 03:56:15,No
2076,System_5,NIST,Medium,Access Violation,2025-04-12 19:35:20,Yes
2077,System_2,CMMC,Low,Login Failure,2025-03-09 23:24:38,No
2078,System_1,GDPR,Low,Access Violation,2025-01-26 22:23:38,Yes
2079,System_5,NIST,Medium,Unauthorized Device,2025-01-21 20:34:57,Yes
2080,System_2,NIST,High,Unauthorized Device,2025-02-18 19:27:32,Yes
2081,System_2,NIST,Low,Policy Breach,2025-04-14 04:00:30,No
2082,System_1,NIST,Low,Unauthorized Device,2025-02-28 10:04:18,No
2083,System_5,NIST,Low,Unauthorized Device,2025-04-12 00:12:45,No
2084,System_2,GDPR,Medium,Access Violation,2025-05-20 00:26:48,Yes
2085,System_5,NIST,Low,Unauthorized Device,2025-01-23 17:02:00,No
2086,System_4,NIST,Low,Login Failure,2025-04-22 00:51:07,No
2087,System_4,NIST,Medium,Policy Breach,2025-03-07 00:17:42,Yes
2088,System_4,GDPR,High,Login Failure,2025-03-29 19:03:20,No
2089,System_4,NIST,High,Login Failure,2025-03-20 13:14:06,Yes
2090,System_4,NIST,High,Policy Breach,2025-04-13 20:43:37,Yes
2091,System_2,GDPR,Low,Unauthorized Device,2025-04-10 08:26:37,No
2092,System_5,GDPR,Medium,Access Violation,2025-05-09 14:58:56,Yes
2093,System_4,CMMC,Medium,Data Leak,2025-05-16 05:32:39,No
2094,System_2,NIST,Medium,Data Leak,2025-04-18 23:09:22,No
2095,System_3,GDPR,Low,Unauthorized Device,2025-01-03 21:08:35,No
2096,System_4,CMMC,High,Login Failure,2025-02-20 20:40:32,Yes
2097,System_4,GDPR,High,Policy Breach,2025-02-14 06:56:30,No
2098,System_2,GDPR,Medium,Data Leak,2025-03-06 09:27:47,Yes
2099,System_4,NIST,High,Unauthorized Device,2025-02-05 13:03:23,No
2100,System_4,CMMC,Low,Unauthorized Device,2025-03-17 17:09:00,No
2101,System_3,CMMC,High,Policy Breach,2025-05-16 05:21:30,No
2102,System_2,GDPR,Low,Unauthorized Device,2025-02-21 05:46:07,Yes
2103,System_3,GDPR,Low,Unauthorized Device,2025-01-21 08:09:14,No
2104,System_2,CMMC,Medium,Policy Breach,2025-04-05 22:03:33,Yes
2105,System_1,GDPR,Low,Login Failure,2025-03-25 03:30:25,No
2106,System_2,GDPR,Low,Policy Breach,2025-02-14 22:00:10,No
2107,System_3,CMMC,Low,Unauthorized Device,2025-04-11 21:55:11,Yes
2108,System_4,NIST,Low,Login Failure,2025-03-12 16:11:34,Yes
2109,System_2,NIST,Low,Access Violation,2025-05-06 06:08:19,Yes
2110,System_5,NIST,High,Unauthorized Device,2025-04-06 22:38:54,Yes
2111,System_5,CMMC,Medium,Access Violation,2025-04-19 03:45:53,No
2112,System_1,NIST,Medium,Unauthorized Device,2025-05-15 12:31:30,No
2113,System_5,GDPR,Low,Unauthorized Device,2025-05-19 05:22:33,Yes
2114,System_3,GDPR,Medium,Login Failure,2025-02-26 13:51:34,No
2115,System_3,CMMC,High,Access Violation,2025-04-14 04:29:43,Yes
2116,System_2,GDPR,Low,Login Failure,2025-05-19 15:13:12,No
2117,System_3,NIST,High,Login Failure,2025-01-11 14:32:29,No
2118,System_2,NIST,High,Unauthorized Device,2025-01-07 00:54:42,No
2119,System_3,CMMC,High,Login Failure,2025-01-24 18:18:27,Yes
2120,System_3,CMMC,Low,Login Failure,2025-01-14 13:42:20,No
2121,System_5,CMMC,Low,Unauthorized Device,2025-05-17 05:39:20,Yes
2122,System_5,CMMC,Low,Login Failure,2025-04-18 10:47:32,No
2123,System_1,GDPR,High,Unauthorized Device,2025-05-02 00:04:43,No
2124,System_2,NIST,High,Data Leak,2025-01-05 07:28:43,No
2125,System_3,NIST,High,Unauthorized Device,2025-03-14 00:51:00,Yes
2126,System_5,CMMC,Low,Unauthorized Device,2025-02-15 11:26:48,No
2127,System_4,CMMC,High,Data Leak,2025-05-03 22:22:40,No
